timestamp,open,high,low,close,volume,quote_volume,trades,date
1672531200000,16541.77,16559.77,16508.39,16533.04,15515.82327,256565046.2444078,529532,2023-01-01 00:00:00+00:00
1672545600000,16533.04,16550.0,16499.01,16526.19,16532.24115,273208014.1886723,502695,2023-01-01 04:00:00+00:00
1672560000000,16525.7,16557.0,16505.2,16556.66,15915.96701,263119992.1962964,531758,2023-01-01 08:00:00+00:00
1672574400000,16556.66,16572.94,16533.68,16558.73,15046.09096,249044515.3848469,520676,2023-01-01 12:00:00+00:00
1672588800000,16558.73,16623.65,16558.0,16603.08,18532.64857,307401962.5247667,594496,2023-01-01 16:00:00+00:00
1672603200000,16603.53,16628.0,16586.24,16616.75,15382.64278,255454259.1382225,539198,2023-01-01 20:00:00+00:00
1672617600000,16617.17,16707.25,16548.7,16661.94,19463.4751,323032602.879277,619992,2023-01-02 00:00:00+00:00
1672632000000,16662.38,16769.51,16619.44,16721.28,26026.88178,434177885.6099709,777019,2023-01-02 04:00:00+00:00
1672646400000,16721.27,16772.01,16704.07,16735.11,23267.94119,389312521.3750265,799698,2023-01-02 08:00:00+00:00
1672660800000,16735.51,16750.0,16669.15,16734.66,21747.21491,363473571.0233938,755940,2023-01-02 12:00:00+00:00
1672675200000,16734.66,16739.64,16707.12,16737.56,12314.73653,205920047.2510092,503108,2023-01-02 16:00:00+00:00
1672689600000,16737.56,16799.23,16660.51,16672.87,19068.3224,318766587.129201,580361,2023-01-02 20:00:00+00:00
1672704000000,16672.78,16706.14,16647.81,16691.81,20183.45596,336660106.4140583,702462,2023-01-03 00:00:00+00:00
1672718400000,16691.81,16778.4,16681.79,16729.74,21434.34333,358362836.1081618,787280,2023-01-03 04:00:00+00:00
1672732800000,16730.15,16766.0,16698.15,16721.03,25576.16376,427836488.1729676,856872,2023-01-03 08:00:00+00:00
1672747200000,16721.42,16773.0,16617.79,16676.94,42131.78382,703745447.451747,1164560,2023-01-03 12:00:00+00:00
1672761600000,16677.54,16688.2,16605.28,16643.37,29519.13275,491222512.9768744,909049,2023-01-03 16:00:00+00:00
1672776000000,16643.77,16695.0,16640.4,16675.18,20696.65771,344938525.2018594,677373,2023-01-03 20:00:00+00:00
1672790400000,16675.65,16877.65,16652.66,16862.02,41904.57254,702057787.4432657,1113721,2023-01-04 00:00:00+00:00
1672804800000,16862.61,16910.98,16840.36,16869.44,30270.2531,510489950.3543592,974211,2023-01-04 04:00:00+00:00
1672819200000,16869.49,16919.0,16831.13,16835.35,30320.64004,511054018.7665619,964344,2023-01-04 08:00:00+00:00
1672833600000,16835.35,16863.09,16765.3,16854.05,40843.05953,687050576.8205386,1154970,2023-01-04 12:00:00+00:00
1672848000000,16853.55,16991.87,16787.85,16842.36,52076.35176,879406879.4646622,1357745,2023-01-04 16:00:00+00:00
1672862400000,16842.32,16869.56,16777.0,16850.36,24947.31165,419773996.9959776,745712,2023-01-04 20:00:00+00:00
1672876800000,16850.36,16878.18,16807.72,16827.71,21763.76721,366480779.5479357,739990,2023-01-05 00:00:00+00:00
1672891200000,16827.71,16849.37,16789.87,16823.64,21213.55835,356953889.52533,659873,2023-01-05 04:00:00+00:00
1672905600000,16823.05,16839.0,16780.75,16833.6,26296.22105,442148515.7460473,776702,2023-01-05 08:00:00+00:00
1672920000000,16833.6,16879.82,16753.0,16842.94,41963.23448,705775474.6133374,1146141,2023-01-05 12:00:00+00:00
1672934400000,16842.94,16875.5,16800.5,16863.85,30157.4645,507765572.7595233,858941,2023-01-05 16:00:00+00:00
1672948800000,16864.29,16873.52,16818.91,16831.85,22079.32082,371956021.6255597,660367,2023-01-05 20:00:00+00:00
1672963200000,16831.85,16872.57,16802.01,16833.56,22896.56633,385537449.3564089,663651,2023-01-06 00:00:00+00:00
1672977600000,16833.56,16837.87,16779.96,16794.06,24759.51652,416109442.9444728,667637,2023-01-06 04:00:00+00:00
1672992000000,16794.33,16812.22,16709.88,16738.22,29976.56156,502807373.1858201,819541,2023-01-06 08:00:00+00:00
1673006400000,16738.74,16849.0,16679.0,16840.82,52584.91113,881566120.8452226,1317647,2023-01-06 12:00:00+00:00
1673020800000,16840.1,16965.41,16805.04,16939.91,42771.69765,720924329.4104825,1031782,2023-01-06 16:00:00+00:00
1673035200000,16940.41,17041.0,16886.21,16950.65,34412.03096,583360293.9457155,888403,2023-01-06 20:00:00+00:00
1673049600000,16950.31,16981.91,16930.46,16952.46,17943.00432,304173695.5585276,579681,2023-01-07 00:00:00+00:00
1673064000000,16952.73,16954.45,16922.14,16948.09,15480.43183,262214857.2984257,503303,2023-01-07 04:00:00+00:00
1673078400000,16948.18,16954.95,16908.07,16918.3,18936.72265,320535271.7759535,574231,2023-01-07 08:00:00+00:00
1673092800000,16918.3,16947.7,16908.0,16940.42,20650.09476,349510859.8037669,599581,2023-01-07 12:00:00+00:00
1673107200000,16940.6,16946.13,16916.0,16944.05,16073.99982,272156229.2948301,505703,2023-01-07 16:00:00+00:00
1673121600000,16944.05,16951.92,16929.46,16943.57,15442.31542,261610796.4774696,464662,2023-01-07 20:00:00+00:00
1673136000000,16943.83,16955.0,16911.0,16944.02,18295.79671,309764476.7824238,549947,2023-01-08 00:00:00+00:00
1673150400000,16944.02,16957.12,16933.26,16953.77,14667.61069,248505049.5376341,442565,2023-01-08 04:00:00+00:00
1673164800000,16953.77,16967.67,16925.05,16927.42,20434.41029,346209192.9720775,601731,2023-01-08 08:00:00+00:00
1673179200000,16927.42,17019.79,16920.37,17000.43,23086.53831,391261534.1696674,740846,2023-01-08 12:00:00+00:00
1673193600000,17000.43,17022.08,16916.1,16927.25,23557.66783,399128522.9224017,765578,2023-01-08 16:00:00+00:00
1673208000000,16927.25,17176.99,16924.41,17127.83,35113.87312,597056923.574341,935425,2023-01-08 20:00:00+00:00
1673222400000,17127.83,17252.6,17104.66,17197.0,50799.16414,872660183.4688936,1251772,2023-01-09 00:00:00+00:00
1673236800000,17197.0,17262.56,17180.0,17198.48,33546.34885,577460321.266074,818487,2023-01-09 04:00:00+00:00
1673251200000,17198.01,17285.48,17186.95,17238.93,38468.19722,663152771.386804,982537,2023-01-09 08:00:00+00:00
1673265600000,17239.47,17335.35,17190.74,17268.49,50514.03168,871715196.4004389,1198616,2023-01-09 12:00:00+00:00
1673280000000,17268.49,17398.8,17268.02,17293.69,52520.91466,910585671.0880836,1206215,2023-01-09 16:00:00+00:00
1673294400000,17294.19,17313.3,17128.0,17178.26,40362.87068,694710206.9358753,870040,2023-01-09 20:00:00+00:00
1673308800000,17179.04,17235.0,17146.34,17205.72,30946.1691,532107388.7842919,752000,2023-01-10 00:00:00+00:00
1673323200000,17205.31,17233.91,17189.15,17203.2,25989.57305,447260476.2248121,627958,2023-01-10 04:00:00+00:00
1673337600000,17203.2,17286.02,17187.73,17252.89,31083.00421,536235340.3203573,830688,2023-01-10 08:00:00+00:00
1673352000000,17252.89,17375.0,17212.14,17327.7,57523.3681,993814458.3332604,1300210,2023-01-10 12:00:00+00:00
